timestamp,equity_r,last_trade_r,exit_reason,direction
2025-06-24 11:31:00,-4.8,-1.0,SL,SELL
2025-06-24 17:23:00,-5.8,-1.0,SL,SELL
2025-06-25 11:09:00,-6.8,-1.0,SL,SELL
2025-06-26 13:04:00,-7.8,-1.0,SL,BUY
2025-06-26 15:34:00,-6.6,1.2,TP,BUY
2025-06-26 19:06:00,-7.6,-1.0,SL,BUY
2025-06-30 11:00:00,-8.6,-1.0,SL,SELL
2025-06-30 15:42:00,-7.3999999999999995,1.2,TP,BUY
2025-06-30 16:46:00,-8.399999999999999,-1.0,SL,SELL
2025-06-30 17:33:00,-9.399999999999999,-1.0,SL,BUY
2025-07-01 13:49:00,-10.399999999999999,-1.0,SL,SELL
2025-07-02 12:16:00,-9.2,1.2,TP,SELL
2025-07-02 19:55:00,-7.999999999999999,1.2,TP,BUY
2025-07-04 11:43:00,-9.0,-1.0,SL,BUY
2025-07-04 20:17:00,-9.0,0.0,TIMEOUT,BUY
2025-07-07 15:42:00,-7.8,1.2,TP,SELL
2025-07-07 16:18:00,-8.8,-1.0,SL,SELL
2025-07-08 11:54:00,-7.6000000000000005,1.2,TP,SELL
2025-07-08 14:05:00,-6.4,1.2,TP,SELL
2025-07-08 15:17:00,-7.4,-1.0,SL,SELL
2025-07-08 18:54:00,-6.2,1.2,TP,BUY
2025-07-09 09:34:00,-7.2,-1.0,SL,BUY
2025-07-09 13:46:00,-8.2,-1.0,SL,BUY
2025-07-09 18:04:00,-6.999999999999999,1.2,TP,BUY
2025-07-10 14:09:00,-5.799999999999999,1.2,TP,SELL
2025-07-10 17:34:00,-6.799999999999999,-1.0,SL,BUY
2025-07-11 09:41:00,-7.799999999999999,-1.0,SL,SELL
2025-07-11 16:47:00,-6.599999999999999,1.2,TP,BUY
2025-07-11 18:30:00,-5.399999999999999,1.2,TP,SELL
2025-07-11 20:20:00,-4.199999999999998,1.2,TP,SELL
2025-07-14 18:30:00,-5.199999999999998,-1.0,SL,SELL
2025-07-16 20:06:00,-6.199999999999998,-1.0,SL,SELL
2025-07-16 21:03:00,-7.199999999999998,-1.0,SL,BUY
2025-07-17 16:39:00,-8.2,-1.0,SL,BUY
2025-07-18 14:09:00,-9.2,-1.0,SL,BUY
2025-07-18 19:13:00,-7.999999999999999,1.2,TP,SELL
2025-07-21 10:11:00,-9.0,-1.0,SL,BUY
2025-07-21 14:00:00,-10.0,-1.0,SL,SELL
2025-07-21 17:22:00,-11.0,-1.0,SL,BUY
2025-07-22 09:34:00,-12.0,-1.0,SL,BUY
2025-07-22 13:22:00,-13.0,-1.0,SL,SELL
2025-07-22 14:07:00,-14.0,-1.0,SL,BUY
2025-07-23 12:19:00,-15.0,-1.0,SL,SELL
2025-07-24 11:49:00,-16.0,-1.0,SL,SELL
2025-07-24 15:46:00,-17.0,-1.0,SL,SELL
2025-07-25 12:25:00,-18.0,-1.0,SL,SELL
2025-07-25 12:40:00,-19.0,-1.0,SL,BUY
2025-07-29 14:50:00,-20.0,-1.0,SL,BUY
2025-07-30 10:22:00,-18.8,1.2,TP,SELL
2025-07-30 13:28:00,-17.6,1.2,TP,SELL
2025-07-31 16:58:00,-16.400000000000002,1.2,TP,SELL
2025-07-31 18:20:00,-17.400000000000002,-1.0,SL,SELL
2025-07-31 19:53:00,-18.400000000000002,-1.0,SL,BUY
2025-08-01 10:32:00,-19.400000000000002,-1.0,SL,SELL
2025-08-01 15:11:00,-20.400000000000002,-1.0,SL,SELL
2025-08-04 12:54:00,-21.400000000000002,-1.0,SL,BUY
2025-08-04 13:35:00,-22.400000000000002,-1.0,SL,BUY
2025-08-04 15:54:00,-23.400000000000002,-1.0,SL,BUY
2025-08-04 18:15:00,-22.200000000000003,1.2,TP,BUY
2025-08-04 20:15:00,-23.200000000000003,-1.0,SL,SELL
2025-08-05 13:52:00,-24.200000000000003,-1.0,SL,BUY
2025-08-06 12:46:00,-23.000000000000004,1.2,TP,BUY
2025-08-06 15:40:00,-24.000000000000004,-1.0,SL,BUY
2025-08-06 20:37:00,-22.800000000000004,1.2,TP,SELL
2025-08-07 11:11:00,-21.600000000000005,1.2,TP,SELL
2025-08-07 12:33:00,-20.400000000000006,1.2,TP,BUY
2025-08-07 13:38:00,-21.400000000000006,-1.0,SL,BUY
2025-08-07 18:23:00,-20.200000000000006,1.2,TP,SELL
2025-08-08 18:36:00,-21.200000000000006,-1.0,SL,BUY
2025-08-10 22:08:00,-22.200000000000006,-1.0,SL,SELL
2025-08-11 11:01:00,-21.000000000000007,1.2,TP,SELL
2025-08-11 13:44:00,-22.000000000000007,-1.0,SL,SELL
2025-08-11 15:50:00,-23.000000000000007,-1.0,SL,SELL
2025-08-11 17:18:00,-24.000000000000007,-1.0,SL,BUY
2025-08-12 12:19:00,-22.800000000000008,1.2,TP,SELL
2025-08-12 18:20:00,-21.60000000000001,1.2,TP,SELL
2025-08-13 12:22:00,-22.60000000000001,-1.0,SL,SELL
2025-08-13 15:18:00,-23.60000000000001,-1.0,SL,BUY
2025-08-13 16:56:00,-22.40000000000001,1.2,TP,SELL
2025-08-14 13:16:00,-23.40000000000001,-1.0,SL,SELL
2025-08-14 15:35:00,-22.20000000000001,1.2,TP,SELL
2025-08-18 14:32:00,-23.20000000000001,-1.0,SL,BUY
2025-08-19 12:15:00,-24.20000000000001,-1.0,SL,SELL
2025-08-19 13:19:00,-23.00000000000001,1.2,TP,SELL
2025-08-19 14:52:00,-21.80000000000001,1.2,TP,SELL
2025-08-20 09:31:00,-22.80000000000001,-1.0,SL,SELL
2025-08-20 12:32:00,-21.600000000000012,1.2,TP,BUY
2025-08-21 09:58:00,-22.600000000000012,-1.0,SL,BUY
2025-08-21 18:45:00,-23.600000000000012,-1.0,SL,BUY
2025-08-25 13:43:00,-22.400000000000013,1.2,TP,BUY
2025-08-26 12:30:00,-23.400000000000013,-1.0,SL,BUY
2025-08-26 13:35:00,-24.400000000000013,-1.0,SL,SELL
2025-08-26 14:13:00,-25.400000000000013,-1.0,SL,BUY
2025-08-26 15:08:00,-24.200000000000014,1.2,TP,BUY
2025-08-26 16:20:00,-25.200000000000014,-1.0,SL,SELL
2025-08-27 12:07:00,-26.200000000000014,-1.0,SL,SELL
2025-08-28 14:50:00,-27.200000000000014,-1.0,SL,BUY
2025-08-29 13:28:00,-28.200000000000014,-1.0,SL,SELL
2025-08-31 21:41:00,-27.000000000000014,1.2,TP,SELL
2025-09-01 15:07:00,-25.800000000000015,1.2,TP,SELL
2025-09-02 11:02:00,-26.800000000000015,-1.0,SL,SELL
2025-09-03 13:05:00,-27.800000000000015,-1.0,SL,BUY
2025-09-03 13:41:00,-26.600000000000016,1.2,TP,SELL
2025-09-03 16:05:00,-27.600000000000016,-1.0,SL,BUY
2025-09-03 20:29:00,-28.600000000000016,-1.0,SL,SELL
