timestamp,equity_r,last_trade_r,exit_reason,direction
2025-08-12 18:20:00,-8.600000000000009,1.2,TP,SELL
2025-08-13 12:39:00,-7.400000000000008,1.2,TP,SELL
2025-08-14 11:27:00,-8.40000000000001,-1.0,SL,BUY
2025-08-14 15:36:00,-9.40000000000001,-1.0,SL,BUY
2025-08-14 16:11:00,-8.20000000000001,1.2,TP,SELL
2025-08-18 14:05:00,-9.20000000000001,-1.0,SL,SELL
2025-08-19 15:13:00,-10.20000000000001,-1.0,SL,SELL
2025-08-22 16:31:00,-11.20000000000001,-1.0,SL,SELL
2025-08-25 13:43:00,-10.00000000000001,1.2,TP,BUY
2025-08-26 09:05:00,-11.00000000000001,-1.0,SL,SELL
2025-08-26 12:30:00,-12.00000000000001,-1.0,SL,BUY
2025-08-26 13:34:00,-13.00000000000001,-1.0,SL,SELL
2025-08-26 15:32:00,-14.00000000000001,-1.0,SL,BUY
2025-08-27 12:07:00,-15.00000000000001,-1.0,SL,SELL
2025-08-27 15:03:00,-16.00000000000001,-1.0,SL,SELL
2025-08-28 20:30:00,-17.00000000000001,-1.0,SL,BUY
2025-08-29 13:28:00,-18.00000000000001,-1.0,SL,SELL
2025-08-29 16:20:00,-16.80000000000001,1.2,TP,BUY
2025-09-01 15:15:00,-15.600000000000012,1.2,TP,SELL
2025-09-02 14:50:00,-14.400000000000013,1.2,TP,SELL
2025-09-03 13:05:00,-15.400000000000013,-1.0,SL,BUY
2025-09-03 13:41:00,-14.200000000000014,1.2,TP,SELL
2025-09-03 14:15:00,-13.000000000000014,1.2,TP,BUY
2025-09-03 16:05:00,-14.000000000000014,-1.0,SL,BUY
2025-09-04 15:34:00,-15.000000000000014,-1.0,SL,SELL
2025-09-04 19:07:00,-13.800000000000015,1.2,TP,BUY
