timestamp,open,high,low,close,volume,status
2025-08-08 22:46:00,1.16408,1.16418,1.16402,1.16409,36,bullish
2025-08-08 22:47:00,1.16412,1.16422,1.16412,1.16414,40,bullish
2025-08-08 22:48:00,1.16415,1.16417,1.16407,1.16411,32,bearish
2025-08-08 22:49:00,1.16411,1.16413,1.16403,1.16406,24,bearish
2025-08-08 22:50:00,1.16406,1.16417,1.16403,1.1641,31,bullish
2025-08-08 22:51:00,1.16409,1.16415,1.16408,1.16414,26,bullish
2025-08-08 22:52:00,1.16414,1.1642,1.16411,1.16414,38,bullish
2025-08-08 22:53:00,1.16414,1.16445,1.16414,1.16444,49,bullish
2025-08-08 22:54:00,1.16441,1.16441,1.1642,1.16421,51,bearish
2025-08-08 22:55:00,1.16421,1.16428,1.1642,1.16426,38,bullish
2025-08-08 22:56:00,1.16427,1.16429,1.16422,1.16426,38,bearish
2025-08-08 22:57:00,1.16426,1.16431,1.16422,1.16428,36,bullish
2025-08-08 22:58:00,1.16428,1.16439,1.16428,1.16432,53,bullish
2025-08-08 22:59:00,1.16432,1.16432,1.16417,1.16424,44,bearish
2025-08-08 23:00:00,1.16425,1.16436,1.16423,1.16434,39,bullish
2025-08-08 23:01:00,1.16434,1.16435,1.16418,1.16434,38,bullish
2025-08-08 23:02:00,1.16433,1.16434,1.16422,1.16424,30,bearish
2025-08-08 23:03:00,1.16425,1.16429,1.16423,1.16428,24,bullish
2025-08-08 23:04:00,1.16428,1.16433,1.16426,1.16433,15,bullish
2025-08-08 23:05:00,1.16433,1.16433,1.16427,1.16428,21,bearish
2025-08-08 23:06:00,1.16428,1.16433,1.16423,1.16432,18,bullish
2025-08-08 23:07:00,1.16434,1.16434,1.16425,1.16426,16,bearish
2025-08-08 23:08:00,1.16428,1.16431,1.16411,1.16413,29,bearish
2025-08-08 23:09:00,1.16412,1.16414,1.16408,1.16412,19,bullish
2025-08-08 23:10:00,1.16411,1.16412,1.16408,1.16412,13,bullish
2025-08-08 23:11:00,1.16413,1.16419,1.16407,1.16419,30,bullish
2025-08-08 23:12:00,1.16418,1.16419,1.16417,1.16418,7,bullish
2025-08-08 23:13:00,1.16418,1.16419,1.16416,1.16418,10,bullish
2025-08-08 23:14:00,1.16417,1.16418,1.16406,1.16406,17,bearish
2025-08-08 23:15:00,1.16407,1.16407,1.16386,1.16387,23,bearish
2025-08-08 23:16:00,1.16387,1.16392,1.16386,1.16392,12,bullish
2025-08-08 23:17:00,1.16392,1.16394,1.16382,1.16386,17,bearish
2025-08-08 23:18:00,1.16386,1.1639,1.16386,1.1639,10,bullish
2025-08-08 23:19:00,1.16391,1.16399,1.16388,1.16399,13,bullish
2025-08-08 23:20:00,1.16399,1.16403,1.16398,1.16403,7,bullish
2025-08-08 23:21:00,1.16403,1.16404,1.16389,1.16392,10,bearish
2025-08-08 23:22:00,1.16392,1.16394,1.16392,1.16394,8,bullish
2025-08-08 23:23:00,1.16394,1.16405,1.16394,1.16404,24,bullish
2025-08-08 23:24:00,1.16404,1.16428,1.16404,1.16428,28,bullish
2025-08-08 23:25:00,1.16428,1.16435,1.16416,1.16421,21,bearish
2025-08-08 23:26:00,1.16422,1.16422,1.16415,1.16416,19,bearish
2025-08-08 23:27:00,1.16417,1.16422,1.16416,1.16422,7,bullish
2025-08-08 23:28:00,1.16422,1.16424,1.16409,1.16414,22,bearish
2025-08-08 23:29:00,1.16414,1.16416,1.16403,1.16416,37,bullish
2025-08-08 23:30:00,1.16416,1.16417,1.16412,1.16417,26,bullish
2025-08-08 23:31:00,1.16418,1.16423,1.16418,1.16423,5,bullish
2025-08-08 23:32:00,1.16423,1.16423,1.1642,1.16421,7,bearish
2025-08-08 23:33:00,1.16421,1.16424,1.16412,1.16413,12,bearish
2025-08-08 23:34:00,1.16415,1.16415,1.1641,1.16411,14,bearish
2025-08-08 23:35:00,1.16411,1.16411,1.16391,1.16397,30,bearish
2025-08-08 23:36:00,1.16397,1.16397,1.16388,1.16391,19,bearish
2025-08-08 23:37:00,1.16391,1.16398,1.1639,1.16397,17,bullish
2025-08-08 23:38:00,1.16398,1.16404,1.16398,1.16402,18,bullish
2025-08-08 23:39:00,1.16402,1.16405,1.16401,1.16403,14,bullish
2025-08-08 23:40:00,1.164,1.16407,1.164,1.16402,25,bullish
2025-08-08 23:41:00,1.16401,1.16411,1.16401,1.16411,9,bullish
2025-08-08 23:42:00,1.16411,1.16415,1.16407,1.16407,20,bearish
2025-08-08 23:43:00,1.16407,1.1641,1.16406,1.16408,16,bullish
2025-08-08 23:44:00,1.16408,1.16412,1.16407,1.16408,12,bullish
2025-08-08 23:45:00,1.1641,1.1641,1.16405,1.16405,21,bearish
2025-08-08 23:46:00,1.16403,1.1641,1.16403,1.16407,13,bullish
2025-08-08 23:47:00,1.16406,1.16414,1.164,1.16414,34,bullish
2025-08-08 23:48:00,1.16414,1.16415,1.1641,1.16415,10,bullish
2025-08-08 23:49:00,1.16415,1.16425,1.1641,1.16425,18,bullish
2025-08-08 23:50:00,1.16425,1.16425,1.16402,1.16402,27,bearish
2025-08-08 23:51:00,1.16405,1.16405,1.16389,1.16405,17,bullish
2025-08-08 23:52:00,1.16405,1.1641,1.16385,1.16405,55,bullish
2025-08-08 23:53:00,1.16407,1.1642,1.16405,1.16414,9,bullish
2025-08-08 23:54:00,1.16414,1.1642,1.16404,1.16405,18,bearish
2025-08-08 23:55:00,1.16405,1.16414,1.16401,1.16413,14,bullish
2025-08-08 23:56:00,1.16415,1.16415,1.16401,1.16404,12,bearish
2025-08-08 23:57:00,1.16402,1.1641,1.16402,1.16409,22,bullish
2025-08-08 23:58:00,1.16409,1.16413,1.16398,1.16404,28,bearish
2025-08-11 00:02:00,1.16438,1.16438,1.16438,1.16438,1,bullish
2025-08-11 00:05:00,1.16424,1.16441,1.16422,1.16423,33,bearish
2025-08-11 00:06:00,1.16424,1.1643,1.16424,1.1643,7,bullish
2025-08-11 00:07:00,1.1643,1.16431,1.16415,1.16419,14,bearish
2025-08-11 00:08:00,1.16419,1.1648,1.16419,1.16454,22,bullish
2025-08-11 00:09:00,1.16466,1.16469,1.1644,1.16442,15,bearish
2025-08-11 00:10:00,1.1644,1.16442,1.16439,1.16442,10,bullish
2025-08-11 00:11:00,1.16439,1.16446,1.16439,1.16446,7,bullish
2025-08-11 00:12:00,1.16443,1.16455,1.16442,1.16453,8,bullish
2025-08-11 00:13:00,1.16452,1.16459,1.16449,1.16459,15,bullish
2025-08-11 00:14:00,1.16459,1.16459,1.16446,1.1645,14,bearish
2025-08-11 00:15:00,1.1645,1.16459,1.1645,1.16457,10,bullish
2025-08-11 00:16:00,1.16456,1.16456,1.16456,1.16456,1,bullish
2025-08-11 00:17:00,1.16457,1.16465,1.16457,1.16465,2,bullish
2025-08-11 00:18:00,1.16465,1.16465,1.16446,1.16446,3,bearish
2025-08-11 00:19:00,1.16446,1.16451,1.16446,1.16451,3,bullish
2025-08-11 00:20:00,1.16451,1.16451,1.16416,1.16419,13,bearish
2025-08-11 00:21:00,1.16419,1.16426,1.16416,1.16425,8,bullish
2025-08-11 00:22:00,1.16425,1.16425,1.16424,1.16424,2,bearish
2025-08-11 00:23:00,1.16424,1.16424,1.16424,1.16424,1,bullish
2025-08-11 00:24:00,1.16424,1.16429,1.16424,1.16429,2,bullish
2025-08-11 00:25:00,1.16429,1.16433,1.16422,1.16433,14,bullish
2025-08-11 00:26:00,1.16433,1.16436,1.16433,1.16436,4,bullish
2025-08-11 00:27:00,1.16436,1.16442,1.16436,1.16442,4,bullish
2025-08-11 00:28:00,1.16442,1.16442,1.16441,1.16441,2,bearish
2025-08-11 00:29:00,1.16441,1.16441,1.16441,1.16441,1,bullish
2025-08-11 00:30:00,1.16441,1.16441,1.16437,1.1644,9,bearish
2025-08-11 00:31:00,1.16439,1.16441,1.16437,1.16441,4,bullish
2025-08-11 00:32:00,1.16441,1.16441,1.16438,1.16439,4,bearish
2025-08-11 00:33:00,1.16438,1.16439,1.16438,1.16439,2,bullish
2025-08-11 00:34:00,1.16438,1.16438,1.16432,1.16434,9,bearish
2025-08-11 00:35:00,1.16428,1.16428,1.16424,1.16427,17,bearish
2025-08-11 00:36:00,1.16428,1.16429,1.16418,1.1642,22,bearish
2025-08-11 00:37:00,1.1642,1.16421,1.16419,1.1642,4,bullish
2025-08-11 00:38:00,1.1642,1.1642,1.16419,1.16419,4,bearish
2025-08-11 00:39:00,1.16419,1.16419,1.16418,1.16418,2,bearish
2025-08-11 00:40:00,1.16418,1.16419,1.16418,1.16419,2,bullish
2025-08-11 00:41:00,1.16419,1.16421,1.16414,1.16415,8,bearish
2025-08-11 00:42:00,1.16415,1.1642,1.16415,1.1642,6,bullish
2025-08-11 00:43:00,1.1642,1.16421,1.1642,1.16421,2,bullish
2025-08-11 00:44:00,1.16421,1.16422,1.16421,1.16421,3,bullish
2025-08-11 00:45:00,1.16422,1.16424,1.16422,1.16424,3,bullish
2025-08-11 00:46:00,1.16424,1.16425,1.16424,1.16425,2,bullish
2025-08-11 00:47:00,1.16425,1.16427,1.16425,1.16427,3,bullish
2025-08-11 00:48:00,1.16427,1.16427,1.16427,1.16427,1,bullish
2025-08-11 00:49:00,1.16427,1.16427,1.16427,1.16427,1,bullish
2025-08-11 00:50:00,1.16428,1.16428,1.16428,1.16428,1,bullish
2025-08-11 00:51:00,1.16428,1.16428,1.16428,1.16428,1,bullish
2025-08-11 00:52:00,1.16428,1.16428,1.16428,1.16428,1,bullish
2025-08-11 00:53:00,1.16429,1.16433,1.16429,1.16433,3,bullish
2025-08-11 00:54:00,1.16433,1.16434,1.16429,1.16431,9,bearish
2025-08-11 00:55:00,1.16431,1.16432,1.16431,1.16431,3,bullish
2025-08-11 00:56:00,1.16431,1.16431,1.1643,1.1643,2,bearish
2025-08-11 00:57:00,1.1643,1.16433,1.16429,1.16429,7,bearish
2025-08-11 00:58:00,1.16429,1.16429,1.16406,1.16415,11,bearish
2025-08-11 00:59:00,1.16415,1.16438,1.16411,1.16431,23,bullish
2025-08-11 01:00:00,1.16432,1.16447,1.1642,1.16438,65,bullish
2025-08-11 01:01:00,1.16436,1.16436,1.16416,1.16422,35,bearish
2025-08-11 01:02:00,1.16424,1.16454,1.16418,1.16449,31,bullish
2025-08-11 01:03:00,1.1645,1.1645,1.16437,1.16448,25,bearish
2025-08-11 01:04:00,1.16451,1.16456,1.16447,1.16451,24,bullish
2025-08-11 01:05:00,1.16449,1.16449,1.16445,1.16446,14,bearish
2025-08-11 01:06:00,1.16447,1.1645,1.16446,1.1645,21,bullish
2025-08-11 01:07:00,1.16451,1.16467,1.16451,1.16466,47,bullish
2025-08-11 01:08:00,1.16467,1.16507,1.16467,1.16492,46,bullish
2025-08-11 01:09:00,1.16492,1.16509,1.16488,1.16488,30,bearish
2025-08-11 01:10:00,1.16489,1.16491,1.16483,1.16489,17,bullish
2025-08-11 01:11:00,1.16489,1.16502,1.16489,1.1649,29,bullish
2025-08-11 01:12:00,1.1649,1.1649,1.16485,1.16485,15,bearish
2025-08-11 01:13:00,1.16485,1.16495,1.16485,1.1649,15,bullish
2025-08-11 01:14:00,1.1649,1.16498,1.16488,1.16494,36,bullish
2025-08-11 01:15:00,1.16494,1.16496,1.16477,1.16479,24,bearish
2025-08-11 01:16:00,1.16479,1.16492,1.16479,1.16492,27,bullish
2025-08-11 01:17:00,1.16492,1.16494,1.16487,1.16488,12,bearish
2025-08-11 01:18:00,1.16488,1.16489,1.16488,1.16489,6,bullish
2025-08-11 01:19:00,1.16489,1.1649,1.16481,1.16488,18,bearish
2025-08-11 01:20:00,1.16489,1.16489,1.16478,1.16479,18,bearish
2025-08-11 01:21:00,1.16478,1.1648,1.16474,1.16479,14,bullish
2025-08-11 01:22:00,1.16479,1.16484,1.16476,1.16482,23,bullish
2025-08-11 01:23:00,1.16482,1.16483,1.16479,1.16483,12,bullish
2025-08-11 01:24:00,1.16483,1.16487,1.16483,1.16484,11,bullish
2025-08-11 01:25:00,1.16484,1.16486,1.16482,1.16486,21,bullish
2025-08-11 01:26:00,1.16485,1.16485,1.16481,1.16483,11,bearish
2025-08-11 01:27:00,1.16484,1.16484,1.16478,1.1648,16,bearish
2025-08-11 01:28:00,1.16481,1.16483,1.16475,1.16479,23,bearish
2025-08-11 01:29:00,1.1648,1.1648,1.16463,1.16467,30,bearish
2025-08-11 01:30:00,1.16467,1.1647,1.16458,1.16464,41,bearish
2025-08-11 01:31:00,1.16464,1.16464,1.16451,1.16452,33,bearish
2025-08-11 01:32:00,1.16453,1.16454,1.16445,1.1645,17,bearish
2025-08-11 01:33:00,1.16451,1.16453,1.16443,1.16448,19,bearish
2025-08-11 01:34:00,1.16449,1.16451,1.16438,1.16438,27,bearish
2025-08-11 01:35:00,1.16439,1.16447,1.16436,1.16446,28,bullish
2025-08-11 01:36:00,1.16445,1.16445,1.16436,1.16441,24,bearish
2025-08-11 01:37:00,1.16442,1.16444,1.1644,1.16443,39,bullish
2025-08-11 01:38:00,1.16443,1.16444,1.1644,1.1644,15,bearish
2025-08-11 01:39:00,1.16441,1.16444,1.16439,1.16443,23,bullish
2025-08-11 01:40:00,1.16443,1.16449,1.1644,1.16447,19,bullish
2025-08-11 01:41:00,1.16447,1.16448,1.16438,1.16439,21,bearish
2025-08-11 01:42:00,1.16439,1.1644,1.16436,1.16439,13,bullish
2025-08-11 01:43:00,1.16438,1.16444,1.16437,1.16443,13,bullish
2025-08-11 01:44:00,1.16444,1.16444,1.1644,1.16442,25,bearish
2025-08-11 01:45:00,1.16444,1.16451,1.16443,1.16451,20,bullish
2025-08-11 01:46:00,1.16451,1.16452,1.1645,1.16452,12,bullish
2025-08-11 01:47:00,1.16451,1.16453,1.16446,1.16449,18,bearish
2025-08-11 01:48:00,1.16449,1.16452,1.16448,1.16449,10,bullish
2025-08-11 01:49:00,1.1645,1.1645,1.16443,1.16446,9,bearish
2025-08-11 01:50:00,1.16446,1.16447,1.16445,1.16446,5,bullish
2025-08-11 01:51:00,1.16451,1.16458,1.16448,1.16458,16,bullish
2025-08-11 01:52:00,1.16458,1.16458,1.16451,1.16453,17,bearish
2025-08-11 01:53:00,1.16453,1.16457,1.16452,1.16457,17,bullish
2025-08-11 01:54:00,1.16457,1.16459,1.16453,1.16458,17,bullish
2025-08-11 01:55:00,1.16458,1.16461,1.16456,1.1646,13,bullish
2025-08-11 01:56:00,1.1646,1.1646,1.16458,1.1646,10,bullish
2025-08-11 01:57:00,1.1646,1.1646,1.16453,1.16456,17,bearish
2025-08-11 01:58:00,1.16456,1.1646,1.16455,1.1646,23,bullish
2025-08-11 01:59:00,1.1646,1.16469,1.1646,1.16469,15,bullish
2025-08-11 02:00:00,1.1647,1.1648,1.16469,1.16473,36,bullish
2025-08-11 02:01:00,1.16473,1.16474,1.1647,1.16471,12,bearish
2025-08-11 02:02:00,1.16471,1.16471,1.16458,1.16459,12,bearish
2025-08-11 02:03:00,1.16458,1.16459,1.16453,1.16459,14,bullish
2025-08-11 02:04:00,1.16458,1.16466,1.16456,1.16463,21,bullish
2025-08-11 02:05:00,1.16462,1.16463,1.16454,1.16456,16,bearish
2025-08-11 02:06:00,1.16456,1.16456,1.1645,1.16451,15,bearish
2025-08-11 02:07:00,1.16447,1.16448,1.16446,1.16446,14,bearish
2025-08-11 02:08:00,1.16449,1.16451,1.16446,1.16448,24,bearish
2025-08-11 02:09:00,1.16449,1.16466,1.16448,1.16464,23,bullish
2025-08-11 02:10:00,1.16463,1.16472,1.16462,1.16469,25,bullish
2025-08-11 02:11:00,1.16468,1.16472,1.16468,1.16472,16,bullish
2025-08-11 02:12:00,1.16471,1.16479,1.16471,1.16479,9,bullish
2025-08-11 02:13:00,1.16479,1.1648,1.16476,1.16477,10,bearish
2025-08-11 02:14:00,1.16476,1.1648,1.16474,1.1648,11,bullish
2025-08-11 02:15:00,1.1648,1.16492,1.1648,1.16484,28,bullish
2025-08-11 02:16:00,1.16483,1.16489,1.16481,1.16489,18,bullish
2025-08-11 02:17:00,1.16488,1.16496,1.16488,1.16496,19,bullish
2025-08-11 02:18:00,1.16496,1.16498,1.16494,1.16494,11,bearish
2025-08-11 02:19:00,1.1649,1.16498,1.1649,1.16497,35,bullish
2025-08-11 02:20:00,1.16496,1.16499,1.16491,1.16498,35,bullish
2025-08-11 02:21:00,1.16499,1.16508,1.16499,1.16508,26,bullish
2025-08-11 02:22:00,1.16506,1.16506,1.1649,1.16491,19,bearish
2025-08-11 02:23:00,1.16491,1.16493,1.16491,1.16493,15,bullish
2025-08-11 02:24:00,1.16492,1.16493,1.16485,1.1649,20,bearish
2025-08-11 02:25:00,1.16491,1.16506,1.1649,1.16503,26,bullish
2025-08-11 02:26:00,1.16503,1.16503,1.16501,1.16501,15,bearish
2025-08-11 02:27:00,1.16501,1.16502,1.16488,1.16489,12,bearish
2025-08-11 02:28:00,1.16488,1.16496,1.16488,1.16491,20,bullish
2025-08-11 02:29:00,1.1649,1.16491,1.16484,1.16484,12,bearish
2025-08-11 02:30:00,1.16487,1.16492,1.16486,1.16489,15,bullish
2025-08-11 02:31:00,1.16489,1.16491,1.16486,1.16491,13,bullish
2025-08-11 02:32:00,1.16492,1.16494,1.16489,1.16493,12,bullish
2025-08-11 02:33:00,1.16494,1.16494,1.16486,1.16487,13,bearish
2025-08-11 02:34:00,1.16487,1.16489,1.16484,1.16489,9,bullish
2025-08-11 02:35:00,1.16489,1.16489,1.16487,1.16488,4,bearish
2025-08-11 02:36:00,1.16488,1.16502,1.16487,1.16497,22,bullish
2025-08-11 02:37:00,1.16499,1.16506,1.16496,1.16496,17,bearish
2025-08-11 02:38:00,1.16496,1.165,1.16494,1.16496,20,bullish
2025-08-11 02:39:00,1.16497,1.16498,1.16495,1.16497,11,bullish
2025-08-11 02:40:00,1.16497,1.16499,1.16494,1.16496,5,bearish
2025-08-11 02:41:00,1.16496,1.16496,1.16489,1.16491,16,bearish
2025-08-11 02:42:00,1.16492,1.16493,1.16486,1.16487,11,bearish
2025-08-11 02:43:00,1.16487,1.16487,1.16485,1.16487,3,bullish
2025-08-11 02:44:00,1.16487,1.16497,1.16486,1.16491,23,bullish
2025-08-11 02:45:00,1.16491,1.16506,1.16491,1.16502,27,bullish
2025-08-11 02:46:00,1.16503,1.16503,1.16488,1.16488,22,bearish
2025-08-11 02:47:00,1.16488,1.16489,1.16478,1.16479,15,bearish
2025-08-11 02:48:00,1.16479,1.1648,1.16474,1.16478,29,bearish
2025-08-11 02:49:00,1.16477,1.16482,1.16477,1.1648,30,bullish
2025-08-11 02:50:00,1.1648,1.16481,1.16466,1.16469,22,bearish
2025-08-11 02:51:00,1.1647,1.16472,1.16469,1.16469,20,bearish
2025-08-11 02:52:00,1.1647,1.16471,1.16461,1.16461,23,bearish
2025-08-11 02:53:00,1.16462,1.16464,1.16456,1.1646,19,bearish
2025-08-11 02:54:00,1.16461,1.16473,1.16461,1.16472,13,bullish
2025-08-11 02:55:00,1.16471,1.16472,1.16467,1.16468,9,bearish
2025-08-11 02:56:00,1.16471,1.16471,1.16469,1.16469,11,bearish
2025-08-11 02:57:00,1.1647,1.16486,1.16468,1.1647,28,bullish
2025-08-11 02:58:00,1.1647,1.16477,1.16469,1.16475,20,bullish
2025-08-11 02:59:00,1.16474,1.16477,1.16466,1.16476,21,bullish
2025-08-11 03:00:00,1.16476,1.16479,1.1646,1.16461,80,bearish
2025-08-11 03:01:00,1.1646,1.16471,1.16442,1.16444,53,bearish
2025-08-11 03:02:00,1.16443,1.16449,1.1643,1.16446,65,bullish
2025-08-11 03:03:00,1.16445,1.16458,1.16444,1.16452,68,bullish
2025-08-11 03:04:00,1.16451,1.16456,1.16444,1.16451,57,bullish
2025-08-11 03:05:00,1.16451,1.16451,1.16438,1.16446,47,bearish
2025-08-11 03:06:00,1.16447,1.16455,1.16446,1.16455,45,bullish
2025-08-11 03:07:00,1.16456,1.16456,1.16447,1.16451,41,bearish
2025-08-11 03:08:00,1.16454,1.16458,1.16447,1.1645,60,bearish
2025-08-11 03:09:00,1.16445,1.16456,1.16434,1.16456,59,bullish
2025-08-11 03:10:00,1.16457,1.16458,1.16451,1.16456,34,bearish
2025-08-11 03:11:00,1.16457,1.16459,1.1645,1.16454,42,bearish
2025-08-11 03:12:00,1.16452,1.16454,1.16449,1.16449,44,bearish
2025-08-11 03:13:00,1.1645,1.16475,1.1645,1.16459,56,bullish
2025-08-11 03:14:00,1.16459,1.16459,1.16451,1.16456,28,bearish
2025-08-11 03:15:00,1.16456,1.16457,1.16446,1.16451,42,bearish
2025-08-11 03:16:00,1.16451,1.16461,1.16451,1.16457,29,bullish
2025-08-11 03:17:00,1.16457,1.16464,1.16457,1.1646,22,bullish
2025-08-11 03:18:00,1.16461,1.16477,1.16454,1.16473,43,bullish
2025-08-11 03:19:00,1.16474,1.16474,1.16466,1.16467,18,bearish
2025-08-11 03:20:00,1.16468,1.16473,1.16461,1.16471,37,bullish
2025-08-11 03:21:00,1.16473,1.16486,1.1647,1.16485,37,bullish
2025-08-11 03:22:00,1.16485,1.16485,1.1648,1.16482,30,bearish
2025-08-11 03:23:00,1.16477,1.16478,1.16468,1.16469,32,bearish
2025-08-11 03:24:00,1.16468,1.1647,1.16451,1.16453,45,bearish
2025-08-11 03:25:00,1.16454,1.16454,1.16441,1.16442,29,bearish
2025-08-11 03:26:00,1.16442,1.16448,1.16438,1.16447,40,bullish
2025-08-11 03:27:00,1.16447,1.1646,1.16446,1.16456,41,bullish
2025-08-11 03:28:00,1.16455,1.16459,1.16451,1.16454,33,bearish
2025-08-11 03:29:00,1.16454,1.16456,1.16451,1.16455,15,bullish
2025-08-11 03:30:00,1.16454,1.16461,1.1645,1.16453,42,bearish
2025-08-11 03:31:00,1.16452,1.16452,1.16435,1.16439,34,bearish
2025-08-11 03:32:00,1.16442,1.16447,1.16435,1.16442,32,bullish
2025-08-11 03:33:00,1.16442,1.16443,1.16433,1.16437,23,bearish
2025-08-11 03:34:00,1.16437,1.1644,1.16427,1.16432,29,bearish
2025-08-11 03:35:00,1.16434,1.16447,1.16431,1.16447,42,bullish
2025-08-11 03:36:00,1.16446,1.1645,1.1644,1.1644,29,bearish
2025-08-11 03:37:00,1.16439,1.16439,1.16431,1.16432,26,bearish
2025-08-11 03:38:00,1.16431,1.16439,1.16423,1.16427,40,bearish
2025-08-11 03:39:00,1.16427,1.16428,1.16421,1.16427,26,bullish
2025-08-11 03:40:00,1.16426,1.16426,1.16421,1.16422,22,bearish
2025-08-11 03:41:00,1.16421,1.16431,1.16421,1.16423,35,bullish
2025-08-11 03:42:00,1.16422,1.16431,1.16421,1.16422,36,bullish
2025-08-11 03:43:00,1.16422,1.16423,1.1642,1.16421,10,bearish
2025-08-11 03:44:00,1.16421,1.16427,1.16421,1.16425,36,bullish
2025-08-11 03:45:00,1.16425,1.16432,1.1642,1.1642,30,bearish
2025-08-11 03:46:00,1.1642,1.1644,1.1642,1.1644,24,bullish
2025-08-11 03:47:00,1.1644,1.16446,1.16439,1.16445,24,bullish
2025-08-11 03:48:00,1.16445,1.16461,1.16443,1.16455,40,bullish
2025-08-11 03:49:00,1.16454,1.16456,1.16451,1.16451,15,bearish
2025-08-11 03:50:00,1.16452,1.16452,1.1644,1.16443,18,bearish
2025-08-11 03:51:00,1.16443,1.16444,1.16438,1.16441,29,bearish
2025-08-11 03:52:00,1.16441,1.16447,1.16433,1.16442,48,bullish
2025-08-11 03:53:00,1.16442,1.16445,1.16442,1.16445,33,bullish
2025-08-11 03:54:00,1.16445,1.16447,1.16435,1.16436,59,bearish
2025-08-11 03:55:00,1.16436,1.1644,1.16431,1.16439,70,bullish
2025-08-11 03:56:00,1.16438,1.16441,1.16424,1.16427,45,bearish
2025-08-11 03:57:00,1.16429,1.16433,1.1642,1.16427,44,bearish
2025-08-11 03:58:00,1.16426,1.16458,1.16425,1.16457,48,bullish
2025-08-11 03:59:00,1.16458,1.16476,1.16457,1.16476,81,bullish
2025-08-11 04:00:00,1.16474,1.16478,1.16465,1.16473,89,bearish
2025-08-11 04:01:00,1.16472,1.16488,1.16471,1.16482,44,bullish
2025-08-11 04:02:00,1.16482,1.16487,1.16465,1.16469,62,bearish
2025-08-11 04:03:00,1.16468,1.1648,1.16457,1.16459,39,bearish
2025-08-11 04:04:00,1.16459,1.16468,1.16455,1.16468,50,bullish
2025-08-11 04:05:00,1.16468,1.16486,1.16468,1.16482,72,bullish
2025-08-11 04:06:00,1.1648,1.1648,1.16472,1.16478,56,bearish
2025-08-11 04:07:00,1.16477,1.16483,1.16472,1.16477,51,bullish
2025-08-11 04:08:00,1.16477,1.16478,1.16464,1.16465,47,bearish
2025-08-11 04:09:00,1.16467,1.16476,1.16466,1.16476,56,bullish
2025-08-11 04:10:00,1.16477,1.16477,1.16463,1.16463,44,bearish
2025-08-11 04:11:00,1.16465,1.1647,1.16461,1.16466,38,bullish
2025-08-11 04:12:00,1.16465,1.1647,1.16463,1.16463,62,bearish
2025-08-11 04:13:00,1.16463,1.16472,1.16457,1.16459,80,bearish
2025-08-11 04:14:00,1.16459,1.16482,1.16455,1.16482,41,bullish
2025-08-11 04:15:00,1.1648,1.16483,1.16474,1.16475,35,bearish
2025-08-11 04:16:00,1.16475,1.16488,1.16475,1.16487,39,bullish
2025-08-11 04:17:00,1.16487,1.16502,1.16483,1.16502,49,bullish
2025-08-11 04:18:00,1.16501,1.16503,1.16485,1.16486,46,bearish
2025-08-11 04:19:00,1.16484,1.16488,1.1648,1.16486,53,bullish
2025-08-11 04:20:00,1.16486,1.16492,1.16484,1.16489,41,bullish
2025-08-11 04:21:00,1.16489,1.16503,1.16488,1.16502,37,bullish
2025-08-11 04:22:00,1.16503,1.16507,1.16495,1.16501,40,bearish
2025-08-11 04:23:00,1.165,1.16513,1.165,1.16512,50,bullish
2025-08-11 04:24:00,1.16512,1.16516,1.16508,1.16508,53,bearish
2025-08-11 04:25:00,1.16508,1.16514,1.16497,1.16498,52,bearish
2025-08-11 04:26:00,1.16499,1.16502,1.16494,1.165,34,bullish
2025-08-11 04:27:00,1.165,1.16503,1.16499,1.16503,14,bullish
2025-08-11 04:28:00,1.16502,1.16504,1.16499,1.16503,20,bullish
2025-08-11 04:29:00,1.16503,1.16513,1.16503,1.1651,24,bullish
2025-08-11 04:30:00,1.1651,1.16516,1.16506,1.16512,32,bullish
2025-08-11 04:31:00,1.16512,1.16512,1.16503,1.1651,57,bearish
2025-08-11 04:32:00,1.16509,1.16517,1.16509,1.16515,54,bullish
2025-08-11 04:33:00,1.16515,1.16528,1.16515,1.16524,38,bullish
2025-08-11 04:34:00,1.16523,1.16534,1.16523,1.16534,34,bullish
2025-08-11 04:35:00,1.16533,1.1654,1.16523,1.16525,41,bearish
2025-08-11 04:36:00,1.16525,1.16526,1.16522,1.16526,23,bullish
2025-08-11 04:37:00,1.16527,1.16531,1.16514,1.16517,41,bearish
2025-08-11 04:38:00,1.16518,1.16518,1.16508,1.16509,28,bearish
2025-08-11 04:39:00,1.16509,1.16513,1.16508,1.1651,26,bullish
2025-08-11 04:40:00,1.1651,1.16521,1.16506,1.1652,42,bullish
2025-08-11 04:41:00,1.16519,1.16519,1.1651,1.16513,28,bearish
2025-08-11 04:42:00,1.16512,1.16512,1.16507,1.16511,26,bearish
2025-08-11 04:43:00,1.16511,1.1652,1.16511,1.1652,11,bullish
2025-08-11 04:44:00,1.1652,1.16534,1.1652,1.16533,50,bullish
2025-08-11 04:45:00,1.16534,1.16553,1.16534,1.16549,49,bullish
2025-08-11 04:46:00,1.1655,1.1655,1.1654,1.1654,28,bearish
2025-08-11 04:47:00,1.1654,1.16547,1.16529,1.16544,51,bullish
2025-08-11 04:48:00,1.16545,1.16549,1.16543,1.16546,27,bullish
